Date,AvgSpeed_1,AvgSpeed_2,Cool_1,Cool_2,Depart_1,DewPoint_1,DewPoint_2,Heat_1,Heat_2,PrecipTotal_1,PrecipTotal_2,ResultDir_1,ResultDir_2,ResultSpeed_1,ResultSpeed_2,SeaLevel_1,SeaLevel_2,SnowFall_1,StnPressure_1,StnPressure_2,Sunrise_1,Sunset_1,Tavg_1,Tavg_2,Tmax_1,Tmax_2,Tmin_1,Tmin_2,WetBulb_1,WetBulb_2
2009-07-20,5.5,6.5,1.0,3.0,-8.0,55,56,0.0,0.0,0.0,0.0,9,10,5.1,6.2,30.09,30.08,0.0,29.36,29.42,4.55,19.383333333333333,66.0,68.0,76,76,55,59,60.0,61.0
2009-07-21,5.8,6.3,4.0,8.0,-5.0,57,56,0.0,0.0,0.04,0.0,13,14,3.1,4.9,30.01,29.99,0.0,29.28,29.33,4.566666666666666,19.366666666666667,69.0,73.0,80,82,58,64,62.0,63.0
2009-07-22,5.0,5.9,6.0,8.0,-3.0,61,59,0.0,0.0,0.001,0.0,3,11,3.5,2.8,29.95,29.93,0.0,29.23,29.28,4.583333333333333,19.35,71.0,73.0,78,79,63,66,64.0,64.0
2009-07-23,5.0,6.0,7.0,6.0,-2.0,58,60,0.0,0.0,0.0,0.1,32,1,2.6,1.7,29.93,29.91,0.0,29.21,29.26,4.6,19.333333333333332,72.0,71.0,82,79,62,63,63.0,64.0
2009-07-24,9.8,9.6,7.0,8.0,-2.0,59,60,0.0,0.0,0.14,0.19,23,23,8.9,8.7,29.83,29.82,0.0,29.08,29.14,4.616666666666667,19.316666666666666,72.0,73.0,83,83,61,62,64.0,65.0
2009-07-25,11.1,11.5,9.0,9.0,0.0,58,59,0.0,0.0,0.0,0.001,28,27,10.6,10.8,29.73,29.71,0.0,29.02,29.08,4.633333333333333,19.3,74.0,74.0,81,81,66,66,64.0,65.0
2009-07-26,8.6,9.4,8.0,8.0,-1.0,58,59,0.0,0.0,0.001,0.0,29,29,8.0,9.1,29.82,29.8,0.0,29.13,29.18,4.65,19.3,73.0,73.0,82,82,63,64,64.0,65.0
2009-07-27,10.1,9.6,9.0,10.0,0.0,61,61,0.0,0.0,0.02,0.03,23,23,9.3,9.2,29.86,29.85,0.0,29.13,29.21,4.666666666666667,19.283333333333335,74.0,75.0,84,84,64,66,66.0,67.0
2009-07-28,8.0,7.7,10.0,12.0,1.0,60,62,0.0,0.0,0.01,0.01,28,28,6.4,6.5,29.78,29.77,0.0,29.08,29.13,4.683333333333334,19.266666666666666,75.0,77.0,84,86,66,68,66.0,67.0
2009-07-29,7.1,7.1,7.0,8.0,-2.0,51,52,0.0,0.0,0.0,0.0,35,3,4.2,3.8,29.84,29.82,0.0,29.13,29.19,4.7,19.25,72.0,73.0,81,79,62,66,59.0,61.0
2009-07-30,5.5,6.3,4.0,8.0,-5.0,57,57,0.0,0.0,0.001,0.001,23,24,4.4,4.9,29.85,29.84,0.0,29.15,29.2,4.716666666666667,19.233333333333334,69.0,73.0,79,80,59,65,62.0,63.0
2009-07-31,7.3,6.7,5.0,7.0,-4.0,54,55,0.0,0.0,0.0,0.0,26,27,6.2,5.9,29.94,29.92,0.0,29.23,29.29,4.733333333333333,19.216666666666665,70.0,72.0,81,82,58,62,61.0,62.0
2009-08-01,11.4,10.5,3.0,4.0,-5.0,59,59,0.0,0.0,0.001,0.01,22,23,11.6,10.6,29.91,29.9,0.0,29.18,29.24,4.75,19.183333333333334,68.0,69.0,75,75,61,63,62.0,63.0
2009-08-02,9.6,8.4,3.0,4.0,-5.0,51,52,0.0,0.0,0.0,0.0,25,26,6.8,6.2,29.93,29.92,0.0,29.2,29.26,4.766666666666667,19.166666666666668,68.0,69.0,78,79,57,58,59.0,59.0
2009-08-03,12.4,11.3,11.0,12.0,3.0,60,61,0.0,0.0,0.07,0.06,21,21,12.2,11.0,29.82,29.81,0.0,29.1,29.17,4.783333333333333,19.15,76.0,77.0,84,86,67,68,66.0,66.0
2009-08-04,5.8,6.2,11.0,13.0,3.0,61,63,0.0,0.0,0.0,0.0,2,5,2.5,1.8,29.87,29.85,0.0,29.17,29.21,4.8,19.133333333333333,76.0,78.0,85,86,67,69,67.0,68.0
2009-08-05,4.2,5.6,5.0,8.0,-3.0,54,56,0.0,0.0,0.0,0.0,6,6,2.9,3.8,30.05,30.03,0.0,29.34,29.4,4.816666666666666,19.116666666666667,70.0,73.0,79,79,61,66,61.0,63.0
2009-08-06,5.4,5.5,6.0,7.0,-2.0,51,51,0.0,0.0,0.0,0.0,6,9,1.4,3.4,30.09,30.08,0.0,29.39,29.44,4.833333333333333,19.1,71.0,72.0,82,81,60,62,60.0,60.0
2009-08-07,7.8,7.2,4.0,6.0,-4.0,59,59,0.0,0.0,0.33,0.23,15,15,7.3,6.4,30.09,30.08,0.0,29.36,29.41,4.85,19.066666666666666,69.0,71.0,74,74,64,67,63.0,63.0
2009-08-08,13.6,12.8,14.0,14.0,6.0,70,70,0.0,0.0,0.02,0.08,21,21,12.9,12.2,29.92,29.92,0.0,29.2,29.26,4.866666666666667,19.05,79.0,79.0,89,89,68,69,73.0,73.0
2009-08-09,12.9,12.3,19.0,20.0,11.0,71,72,0.0,0.0,0.18,0.02,23,23,11.6,11.1,29.94,29.92,0.0,29.23,29.29,4.883333333333333,19.033333333333335,84.0,85.0,91,92,77,77,74.0,75.0
2009-08-10,7.2,8.9,13.0,14.0,5.0,65,66,0.0,0.0,0.0,0.0,26,26,6.9,8.3,29.95,29.94,0.0,29.24,29.31,4.9,19.0,78.0,79.0,85,86,70,71,69.0,70.0
2009-08-11,8.0,8.7,7.0,8.0,-1.0,61,62,0.0,0.0,0.0,0.0,2,2,6.3,6.1,30.0,29.98,0.0,29.3,29.36,4.916666666666667,18.983333333333334,72.0,73.0,82,81,62,65,66.0,66.0
2009-08-12,5.9,7.0,7.0,8.0,-1.0,55,56,0.0,0.0,0.0,0.0,4,5,3.7,5.5,30.09,30.07,0.0,29.39,29.44,4.933333333333334,18.966666666666665,72.0,73.0,83,82,60,63,62.0,63.0
2009-08-13,3.8,4.0,8.0,10.0,0.0,55,55,0.0,0.0,0.0,0.0,14,16,1.5,2.0,30.1,30.09,0.0,29.38,29.44,4.95,18.933333333333334,73.0,75.0,86,86,60,63,63.0,63.0
2009-08-14,5.7,6.5,11.0,13.0,4.0,59,59,0.0,0.0,0.0,0.0,21,21,5.4,6.3,30.1,30.08,0.0,29.38,29.44,4.966666666666667,18.916666666666668,76.0,78.0,88,88,63,67,66.0,66.0
2009-08-15,8.9,8.7,13.0,15.0,6.0,61,61,0.0,0.0,0.0,0.0,19,19,8.7,8.3,30.04,30.02,0.0,29.32,29.38,4.983333333333333,18.9,78.0,80.0,89,89,67,70,67.0,68.0
2009-08-16,10.2,10.1,14.0,16.0,7.0,67,68,0.0,0.0,0.63,0.27,20,21,9.5,9.3,29.99,29.97,0.0,29.27,29.34,5.0,18.866666666666667,79.0,81.0,88,90,70,71,70.0,71.0
2009-08-17,5.8,7.5,12.0,12.0,5.0,68,68,0.0,0.0,0.33,0.59,22,22,4.6,5.1,30.0,29.98,0.0,29.28,29.34,5.016666666666667,18.85,77.0,77.0,83,83,70,71,70.0,71.0
2009-08-18,8.1,8.3,9.0,10.0,2.0,59,61,0.0,0.0,0.0,0.0,27,27,7.5,8.0,29.99,29.97,0.0,29.28,29.33,5.033333333333333,18.816666666666666,74.0,75.0,83,84,65,66,65.0,66.0
2009-08-19,8.7,8.2,6.0,8.0,0.0,60,62,0.0,0.0,0.35,0.61,16,16,5.7,5.9,29.83,29.82,0.0,29.08,29.15,5.05,18.8,71.0,73.0,83,81,59,64,65.0,66.0
2009-08-20,12.5,12.7,6.0,7.0,0.0,61,61,0.0,0.0,0.07,0.12,23,23,12.1,12.2,29.66,29.65,0.0,28.93,29.0,5.066666666666666,18.766666666666666,71.0,72.0,78,79,64,64,65.0,65.0
2009-08-21,10.7,13.2,1.0,2.0,-5.0,58,58,0.0,0.0,0.16,0.05,27,27,7.7,10.1,29.75,29.75,0.0,29.07,29.13,5.083333333333333,18.75,66.0,67.0,73,74,59,59,61.0,61.0
2009-08-22,9.4,10.4,0.0,0.0,-8.0,52,52,2.0,1.0,0.0,0.0,1,36,7.8,9.4,30.0,29.99,0.0,29.31,29.36,5.1,18.716666666666665,63.0,64.0,68,69,57,58,56.0,57.0
2009-08-23,6.4,7.6,0.0,1.0,-6.0,53,55,0.0,0.0,0.0,0.0,2,5,2.7,3.5,30.09,30.08,0.0,29.38,29.44,5.133333333333334,18.7,65.0,66.0,74,73,56,58,58.0,59.0
2009-08-24,5.1,5.7,2.0,3.0,-4.0,56,57,0.0,0.0,0.0,0.0,21,21,3.8,5.0,30.13,30.12,0.0,29.41,29.47,5.15,18.666666666666668,67.0,68.0,79,79,54,57,61.0,62.0
2009-08-25,9.2,8.6,6.0,7.0,1.0,61,61,0.0,0.0,0.0,0.0,21,21,9.1,8.3,30.05,30.04,0.0,29.33,29.39,5.166666666666667,18.65,71.0,72.0,83,82,59,61,65.0,65.0
2009-08-26,7.8,7.3,3.0,3.0,-2.0,62,64,0.0,0.0,0.93,0.54,2,2,5.2,3.9,30.08,30.07,0.0,29.36,29.42,5.183333333333334,18.616666666666667,68.0,68.0,73,72,62,64,64.0,65.0
2009-08-27,9.7,11.0,0.0,0.0,-6.0,60,61,1.0,0.0,0.95,1.19,7,8,9.1,10.7,30.08,30.07,0.0,29.36,29.41,5.2,18.583333333333332,64.0,65.0,67,67,61,62,61.0,63.0
2009-08-28,5.7,5.4,0.0,1.0,-6.0,61,61,1.0,0.0,0.22,0.28,2,2,3.4,2.6,29.93,29.92,0.0,29.18,29.24,5.216666666666667,18.566666666666666,64.0,66.0,68,71,60,61,62.0,63.0
2009-08-29,11.8,11.1,0.0,0.0,-7.0,51,52,2.0,2.0,0.02,0.01,31,31,11.4,10.4,29.89,29.88,0.0,29.18,29.24,5.233333333333333,18.533333333333335,63.0,63.0,69,69,56,56,56.0,57.0
2009-08-30,9.3,10.5,0.0,0.0,-11.0,47,47,6.0,6.0,0.0,0.001,1,1,8.2,9.4,30.14,30.13,0.0,29.44,29.5,5.25,18.516666666666666,59.0,59.0,66,66,51,51,52.0,53.0
2009-08-31,6.0,6.8,0.0,0.0,-10.0,44,44,6.0,7.0,0.0,0.0,3,4,4.8,5.3,30.27,30.26,0.0,29.55,29.6,5.266666666666667,18.483333333333334,59.0,58.0,68,67,49,49,52.0,52.0
2009-09-01,3.4,3.5,0.0,0.0,-8.0,47,49,5.0,4.0,0.0,0.0,4,6,3.3,3.2,30.31,30.3,0.0,29.57,29.63,5.283333333333333,18.45,60.0,61.0,72,71,47,50,53.0,55.0
2009-09-02,5.1,3.9,0.0,0.0,-6.0,50,51,3.0,2.0,0.0,0.0,6,8,4.1,3.2,30.25,30.23,0.0,29.51,29.56,5.3,18.433333333333334,62.0,63.0,73,72,50,53,56.0,56.0
2009-09-03,6.0,5.9,1.0,1.0,-2.0,54,55,0.0,0.0,0.0,0.0,5,6,4.7,5.2,30.16,30.14,0.0,29.42,29.48,5.316666666666666,18.4,66.0,66.0,75,75,56,57,59.0,60.0
2009-09-04,4.1,4.4,0.0,2.0,-3.0,54,55,0.0,0.0,0.0,0.0,4,4,3.6,3.8,30.15,30.14,0.0,29.44,29.49,5.333333333333333,18.366666666666667,65.0,67.0,75,75,54,58,59.0,60.0
2009-09-05,5.3,5.8,1.0,3.0,-1.0,57,57,0.0,0.0,0.0,0.0,4,6,4.3,5.2,30.21,30.19,0.0,29.49,29.54,5.35,18.35,66.0,68.0,78,78,54,57,61.0,62.0
2009-09-06,5.3,6.6,4.0,7.0,2.0,59,59,0.0,0.0,0.03,0.001,5,8,4.2,6.3,30.19,30.17,0.0,29.47,29.52,5.366666666666666,18.316666666666666,69.0,72.0,77,77,61,66,63.0,64.0
2009-09-07,4.0,6.9,3.0,5.0,1.0,59,59,0.0,0.0,0.0,0.0,3,4,5.8,6.3,30.09,30.09,0.0,29.39,29.44,5.383333333333334,18.283333333333335,68.0,70.0,77,77,59,63,62.0,63.0
2009-09-08,7.3,8.0,4.0,5.0,3.0,60,62,0.0,0.0,0.0,0.0,3,4,6.6,6.9,30.07,30.05,0.0,29.36,29.41,5.4,18.25,69.0,70.0,78,78,60,62,63.0,65.0
2009-09-09,6.9,7.2,7.0,8.0,6.0,63,63,0.0,0.0,0.0,0.0,6,7,6.1,6.8,30.14,30.12,0.0,29.42,29.47,5.416666666666667,18.233333333333334,72.0,73.0,78,77,65,68,65.0,66.0
2009-09-10,6.8,7.3,8.0,8.0,7.0,62,62,0.0,0.0,0.0,0.0,6,7,6.0,6.6,30.2,30.17,0.0,29.48,29.54,5.433333333333334,18.2,73.0,73.0,81,80,64,65,65.0,66.0
2009-09-11,5.6,6.7,6.0,6.0,6.0,59,59,0.0,0.0,0.0,0.0,7,8,5.1,6.4,30.17,30.15,0.0,29.44,29.49,5.45,18.166666666666668,71.0,71.0,80,78,61,64,63.0,64.0
2009-09-12,4.8,4.5,4.0,5.0,4.0,60,61,0.0,0.0,0.0,0.0,3,6,3.7,3.2,30.14,30.12,0.0,29.41,29.47,5.466666666666667,18.15,69.0,70.0,79,78,58,61,63.0,64.0
2009-09-13,3.0,4.2,4.0,3.0,4.0,54,55,0.0,0.0,0.0,0.01,7,7,1.5,2.5,30.12,30.11,0.0,29.39,29.45,5.483333333333333,18.116666666666667,69.0,68.0,80,79,58,57,60.0,61.0
2009-09-14,2.1,2.7,6.0,7.0,7.0,55,56,0.0,0.0,0.0,0.0,33,13,0.1,1.1,30.07,30.05,0.0,29.34,29.4,5.5,18.083333333333332,71.0,72.0,84,84,58,59,61.0,62.0
2009-09-15,7.8,6.7,8.0,8.0,9.0,59,58,0.0,0.0,0.0,0.0,2,2,6.2,5.8,30.07,30.05,0.0,29.36,29.41,5.516666666666667,18.05,73.0,73.0,82,83,64,63,63.0,64.0
2009-09-16,11.4,13.4,0.0,2.0,1.0,54,54,0.0,0.0,0.0,0.0,5,6,11.0,12.5,30.2,30.18,0.0,29.49,29.54,5.533333333333333,18.0,65.0,67.0,71,72,59,62,59.0,60.0
2009-09-17,4.2,5.4,0.0,0.0,-3.0,52,51,4.0,2.0,0.0,0.0,5,8,3.4,4.5,30.18,30.17,0.0,29.45,29.51,5.55,17.966666666666665,61.0,63.0,72,71,50,54,56.0,57.0
2009-09-18,6.4,6.7,0.0,1.0,1.0,55,55,0.0,0.0,0.0,0.0,2,3,5.1,5.3,30.18,30.17,0.0,29.46,29.52,5.583333333333333,17.933333333333334,65.0,66.0,79,79,50,52,59.0,59.0
2009-09-19,5.9,5.8,1.0,2.0,3.0,55,55,0.0,0.0,0.0,0.0,10,10,3.2,4.4,30.21,30.2,0.0,29.48,29.54,5.6,17.916666666666668,66.0,67.0,76,75,55,58,59.0,60.0
2009-09-20,7.9,7.3,0.0,0.0,2.0,56,56,1.0,2.0,0.75,0.44,7,8,6.4,5.9,30.04,30.02,0.0,29.28,29.34,5.616666666666667,17.883333333333333,64.0,63.0,73,71,54,54,60.0,60.0
2009-09-21,4.6,5.5,0.0,1.0,2.0,59,60,1.0,0.0,0.001,0.001,23,23,3.5,3.6,29.98,29.97,0.0,29.26,29.31,5.633333333333333,17.85,64.0,66.0,67,69,60,63,61.0,62.0
2009-09-22,7.7,7.3,3.0,5.0,6.0,65,65,0.0,0.0,0.0,0.04,17,18,5.2,5.2,29.98,29.97,0.0,29.28,29.34,5.65,17.816666666666666,68.0,70.0,77,76,59,63,67.0,67.0
2009-09-23,4.0,4.7,4.0,4.0,8.0,62,63,0.0,0.0,0.0,0.0,32,31,0.6,0.8,30.12,30.11,0.0,29.42,29.47,5.666666666666667,17.8,69.0,69.0,76,76,62,62,64.0,64.0
2009-09-24,4.7,4.4,4.0,3.0,8.0,63,62,0.0,0.0,0.0,0.0,6,7,4.3,4.1,30.16,30.15,0.0,29.44,29.49,5.683333333333334,17.766666666666666,69.0,68.0,73,71,64,64,65.0,64.0
2009-09-25,7.3,6.3,0.0,0.0,4.0,57,57,0.0,0.0,0.16,0.02,11,11,5.4,5.4,30.12,30.11,0.0,29.39,29.44,5.7,17.733333333333334,65.0,65.0,70,70,60,60,60.0,60.0
2009-09-26,4.6,4.6,0.0,0.0,2.0,56,56,3.0,4.0,0.0,0.001,27,26,4.0,3.9,29.91,29.9,0.0,29.15,29.21,5.716666666666667,17.7,62.0,61.0,69,66,55,56,59.0,59.0
2009-09-27,10.2,10.2,0.0,0.0,2.0,53,53,3.0,1.0,0.08,0.48,22,23,8.2,7.6,29.59,29.59,0.0,28.84,28.91,5.733333333333333,17.683333333333334,62.0,64.0,74,74,50,53,57.0,58.0
2009-09-28,20.7,20.2,0.0,0.0,-3.0,42,42,9.0,8.0,0.01,0.001,29,28,20.3,19.8,29.61,29.61,0.0,28.91,28.98,5.75,17.65,56.0,57.0,62,63,49,50,49.0,49.0
2009-09-29,10.3,10.2,0.0,0.0,-5.0,42,42,11.0,12.0,0.0,0.001,33,33,9.0,8.4,29.96,29.96,0.0,29.28,29.34,5.766666666666667,17.616666666666667,54.0,53.0,60,58,48,48,48.0,48.0
2009-09-30,6.8,7.0,0.0,0.0,-4.0,40,42,10.0,10.0,0.0,0.0,3,3,5.7,4.8,30.11,30.1,0.0,29.39,29.44,5.783333333333333,17.583333333333332,55.0,55.0,62,61,47,49,47.0,48.0
2009-10-01,9.5,8.7,0.0,0.0,-8.0,46,46,15.0,13.0,0.89,0.59,13,13,9.1,8.8,29.9,29.9,0.0,29.13,29.18,5.8,17.566666666666666,50.0,52.0,59,59,41,44,49.0,49.0
2009-10-02,12.0,11.6,0.0,0.0,-6.0,46,46,13.0,13.0,0.21,0.17,21,22,10.5,10.0,29.55,29.56,0.0,28.8,28.87,5.816666666666666,17.533333333333335,52.0,52.0,56,56,47,48,48.0,48.0
2009-10-03,7.4,9.8,0.0,0.0,-5.0,47,47,13.0,12.0,0.11,0.03,26,26,6.9,9.4,29.7,29.71,0.0,29.02,29.08,5.833333333333333,17.5,52.0,53.0,57,58,47,47,49.0,49.0
2009-10-04,9.2,9.3,0.0,0.0,-4.0,43,42,12.0,12.0,0.001,0.0,28,27,9.0,8.9,29.98,29.99,0.0,29.28,29.34,5.866666666666667,17.483333333333334,53.0,53.0,60,61,45,45,47.0,47.0
2009-10-05,5.4,4.5,0.0,0.0,-4.0,42,42,12.0,13.0,0.0,0.0,8,9,1.8,2.9,30.03,30.04,0.0,29.29,29.35,5.883333333333333,17.45,53.0,52.0,62,61,43,42,47.0,47.0
2009-10-06,14.9,15.1,0.0,0.0,-1.0,47,46,10.0,9.0,0.03,0.05,24,24,8.8,9.5,29.65,29.66,0.0,28.9,28.97,5.9,17.416666666666668,55.0,56.0,61,62,49,49,51.0,50.0
2009-10-07,10.8,10.1,0.0,0.0,-3.0,39,39,12.0,12.0,0.0,0.0,26,26,9.2,8.5,29.95,29.96,0.0,29.24,29.31,5.916666666666667,17.4,53.0,53.0,60,60,45,45,46.0,46.0
2009-10-08,4.8,5.6,0.0,0.0,-7.0,46,46,16.0,14.0,0.12,0.14,21,20,3.3,4.8,29.92,29.93,0.0,29.18,29.25,5.933333333333334,17.366666666666667,49.0,51.0,53,54,45,47,48.0,49.0
2009-10-09,10.0,10.2,0.0,0.0,-9.0,43,44,19.0,19.0,0.46,0.43,34,35,9.4,9.3,29.93,29.92,0.0,29.21,29.26,5.95,17.333333333333332,46.0,46.0,52,52,39,40,45.0,46.0
2009-10-10,7.7,8.2,0.0,0.0,-15.0,30,30,25.0,24.0,0.0,0.0,28,29,7.4,7.8,30.21,30.21,0.0,29.49,29.55,5.966666666666667,17.316666666666666,40.0,41.0,48,48,31,33,35.0,36.0
2009-10-11,5.0,4.8,0.0,0.0,-17.0,22,23,28.0,28.0,0.0,0.0,33,1,1.5,1.1,30.35,30.36,0.0,29.6,29.67,5.983333333333333,17.283333333333335,37.0,37.0,44,45,29,29,32.0,33.0
2009-10-12,3.8,3.5,0.0,0.0,-9.0,36,34,20.0,19.0,0.02,0.001,19,24,0.6,0.6,30.18,30.2,0.0,29.44,29.5,6.0,17.25,45.0,46.0,48,49,41,42,41.0,40.0
2009-10-13,10.0,11.3,0.0,0.0,-12.0,32,32,24.0,23.0,0.0,0.0,1,2,8.5,8.5,30.35,30.35,0.0,29.6,29.66,6.033333333333333,17.233333333333334,41.0,42.0,47,48,34,36,38.0,39.0
2009-10-14,11.5,11.2,0.0,0.0,-8.0,36,36,20.0,20.0,0.03,0.03,9,10,11.0,10.7,30.17,30.17,0.0,29.4,29.47,6.05,17.2,45.0,45.0,48,48,42,42,41.0,41.0
2009-10-15,9.1,10.0,0.0,0.0,-10.0,38,38,22.0,22.0,0.29,0.33,6,7,8.2,9.4,30.0,30.0,0.0,29.26,29.31,6.066666666666666,17.183333333333334,43.0,43.0,44,44,41,41,40.0,40.0
2009-10-16,8.2,8.1,0.0,0.0,-10.0,36,36,23.0,22.0,0.04,0.08,35,35,8.2,7.1,30.13,30.13,0.001,29.41,29.46,6.083333333333333,17.15,42.0,43.0,45,46,39,40,39.0,40.0
2009-10-17,8.2,7.7,0.0,0.0,-8.0,33,34,21.0,19.0,0.001,0.01,34,35,8.0,6.9,30.3,30.3,0.0,29.57,29.64,6.1,17.116666666666667,44.0,46.0,52,52,36,39,39.0,40.0
2009-10-18,6.9,6.2,0.0,0.0,-9.0,33,33,23.0,22.0,0.0,0.0,21,21,6.1,5.8,30.25,30.26,0.0,29.49,29.55,6.116666666666666,17.1,42.0,43.0,53,53,31,33,39.0,40.0
2009-10-19,11.5,10.8,0.0,0.0,4.0,41,40,10.0,10.0,0.0,0.0,21,21,11.4,10.7,30.0,30.01,0.0,29.25,29.32,6.133333333333334,17.066666666666666,55.0,55.0,65,66,44,43,47.0,47.0
2009-10-20,5.3,7.4,0.0,0.0,5.0,48,47,10.0,7.0,0.03,0.05,19,19,4.0,6.4,30.03,30.03,0.0,29.31,29.38,6.166666666666667,17.05,55.0,58.0,62,64,48,51,52.0,52.0
2009-10-21,11.5,11.2,0.0,0.0,12.0,52,50,3.0,2.0,0.001,0.01,21,21,11.4,11.1,29.99,29.99,0.0,29.25,29.32,6.183333333333334,17.016666666666666,62.0,63.0,69,70,55,55,56.0,55.0
2009-10-22,13.0,13.2,0.0,0.0,3.0,48,49,12.0,11.0,1.03,0.84,5,6,8.4,8.7,29.94,29.93,0.0,29.18,29.23,6.2,17.0,53.0,54.0,58,58,48,49,50.0,51.0
2009-10-23,16.2,15.4,0.0,0.0,3.0,49,50,13.0,12.0,0.89,1.29,18,19,6.2,6.6,29.48,29.48,0.0,28.73,28.8,6.216666666666667,16.966666666666665,52.0,53.0,61,62,42,44,50.0,51.0
2009-10-24,8.9,10.3,0.0,0.0,-5.0,37,37,21.0,21.0,0.04,0.05,26,26,8.3,9.6,29.73,29.74,0.0,29.03,29.1,6.233333333333333,16.95,44.0,44.0,50,49,38,39,40.0,41.0
2009-10-25,6.9,7.3,0.0,0.0,5.0,45,43,12.0,11.0,0.27,0.24,19,19,5.5,6.3,29.96,29.97,0.0,29.26,29.32,6.266666666666667,16.933333333333334,53.0,54.0,62,63,44,44,49.0,48.0
2009-10-26,7.5,6.8,0.0,0.0,4.0,48,47,13.0,12.0,0.11,0.13,21,21,4.9,5.2,30.02,30.02,0.0,29.28,29.35,6.283333333333333,16.9,52.0,53.0,55,55,49,50,49.0,49.0
2009-10-27,6.5,7.0,0.0,0.0,0.0,45,46,17.0,15.0,0.06,0.16,5,5,4.4,5.5,29.94,29.94,0.0,29.19,29.24,6.3,16.883333333333333,48.0,50.0,51,52,45,48,47.0,48.0
2009-10-28,4.3,3.0,0.0,0.0,7.0,49,49,11.0,11.0,0.0,0.0,14,13,3.1,1.8,29.99,29.99,0.0,29.28,29.34,6.316666666666666,16.85,54.0,54.0,57,58,50,50,51.0,51.0
2009-10-29,12.7,11.4,0.0,0.0,7.0,50,50,11.0,11.0,0.6,1.05,14,14,12.5,11.1,29.98,29.99,0.0,29.21,29.28,6.333333333333333,16.833333333333332,54.0,54.0,60,60,47,48,52.0,52.0
2009-10-30,17.4,17.9,0.0,0.0,11.0,53,54,8.0,7.0,0.81,1.15,20,21,15.6,15.7,29.55,29.56,0.0,28.79,28.87,6.366666666666666,16.816666666666666,57.0,58.0,67,68,46,47,56.0,56.0
2009-10-31,11.5,13.8,0.0,0.0,-5.0,31,31,24.0,23.0,0.001,0.01,26,26,11.1,13.4,29.86,29.87,0.0,29.18,29.25,6.383333333333334,16.783333333333335,41.0,42.0,46,47,35,37,38.0,38.0
2010-05-01,9.4,8.1,0.0,1.0,11.0,53,54,1.0,0.0,0.11,0.01,21,22,9.1,7.4,29.6,29.59,0.0,28.89,28.95,4.8,18.816666666666666,64.0,66.0,70,71,58,61,58.0,59.0
2010-05-02,6.1,6.9,0.0,0.0,7.0,52,52,4.0,4.0,0.93,0.31,25,26,4.4,2.8,29.61,29.6,0.0,28.9,28.97,4.783333333333333,18.833333333333332,61.0,61.0,69,68,53,54,56.0,56.0
2010-05-03,9.4,9.5,0.0,0.0,7.0,45,45,4.0,3.0,0.0,0.0,25,25,8.8,8.9,29.77,29.77,0.0,29.07,29.13,4.766666666666667,18.85,61.0,62.0,72,72,50,52,53.0,53.0
2010-05-04,14.2,12.6,0.0,2.0,11.0,44,43,0.0,0.0,0.0,0.0,21,21,13.9,12.1,29.77,29.78,0.0,29.05,29.13,4.733333333333333,18.866666666666667,65.0,67.0,79,80,50,53,54.0,54.0
2010-05-05,12.8,12.1,0.0,0.0,9.0,37,37,1.0,0.0,0.001,0.001,27,27,10.2,9.7,29.77,29.77,0.0,29.08,29.15,4.716666666666667,18.883333333333333,64.0,65.0,72,73,56,57,51.0,51.0
2010-05-06,9.1,10.1,0.0,0.0,0.0,39,39,10.0,11.0,0.01,0.05,3,6,5.7,5.9,29.99,29.99,0.0,29.27,29.33,4.7,18.916666666666668,55.0,54.0,63,60,46,48,46.0,46.0
2010-05-07,13.2,13.8,0.0,0.0,-3.0,46,46,13.0,12.0,0.72,0.74,34,31,2.6,3.7,29.73,29.73,0.0,28.98,29.04,4.683333333333334,18.933333333333334,52.0,53.0,59,59,45,46,48.0,49.0
2010-05-08,15.2,14.4,0.0,0.0,-10.0,35,35,19.0,19.0,0.02,0.08,30,29,14.5,13.6,30.05,30.06,0.0,29.36,29.42,4.65,18.95,46.0,46.0,50,50,42,42,41.0,41.0
2010-05-09,6.4,5.9,0.0,0.0,-8.0,29,29,17.0,18.0,0.0,0.0,35,6,2.5,1.8,30.31,30.32,0.0,29.59,29.66,4.633333333333333,18.966666666666665,48.0,47.0,58,56,38,37,40.0,40.0
2010-05-10,14.2,13.0,0.0,0.0,-6.0,31,29,15.0,14.0,0.001,0.001,11,12,13.5,12.5,30.24,30.25,0.0,29.47,29.54,4.616666666666667,18.983333333333334,50.0,51.0,58,58,41,43,42.0,42.0
2010-05-11,9.9,10.4,0.0,0.0,-9.0,46,46,17.0,13.0,0.97,0.72,9,12,5.6,3.0,29.9,29.89,0.0,29.16,29.21,4.6,19.0,48.0,52.0,52,59,44,44,47.0,48.0
2010-05-12,10.4,10.0,0.0,0.0,-9.0,45,45,17.0,15.0,0.12,0.14,6,6,8.9,8.3,30.1,30.09,0.0,29.36,29.41,4.583333333333333,19.016666666666666,48.0,50.0,51,53,44,46,46.0,47.0
2010-05-13,12.3,13.4,0.0,0.0,3.0,53,54,4.0,1.0,1.49,0.97,25,25,4.8,5.9,29.93,29.93,0.0,29.23,29.28,4.566666666666666,19.033333333333335,61.0,64.0,73,78,48,49,55.0,57.0
