Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
18/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,26,0
18/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,13,0
18/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,50,1
18/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,0
18/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,21,0
19/7/2007,"1100 South Peoria Street, Chicago, IL 60608, USA",CULEX PIPIENS,11, S PEORIA ST,T091,"1100  S PEORIA ST, Chicago, IL",41.862292,-87.64886,8,2,0
19/7/2007,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,1,0
19/7/2007,"1500 West Granville Avenue, Chicago, IL 60660, USA",CULEX RESTUANS,15, W GRANVILLE AVE,T149,"1500  W GRANVILLE AVE, Chicago, IL",41.994469,-87.667736,8,1,0
19/7/2007,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,1,0
19/7/2007,"6400 West Strong Street, Chicago, IL, USA",CULEX PIPIENS,64, W STRONG ST,T014,"6400  W STRONG ST, Chicago, IL",41.970248,-87.787992,8,1,0
19/7/2007,"3000 South Hoyne Avenue, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, S HOYNE AVE,T035,"3000  S HOYNE AVE, Chicago, IL",41.836644,-87.677737,8,3,0
19/7/2007,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,1,0
19/7/2007,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX SALINARIUS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,1,0
19/7/2007,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,8,0
19/7/2007,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,2,0
19/7/2007,"6100 South Melvina Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,61, S MELVINA AVE,T071,"6100  S MELVINA AVE, Chicago, IL",41.781416,-87.776532,8,1,0
19/7/2007,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,1,0
19/7/2007,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,7,0
19/7/2007,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,11,0
19/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,7,0
19/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,25,0
19/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
19/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX TERRITANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,4,0
19/7/2007,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,21,0
19/7/2007,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,32,0
19/7/2007,"South Torrence Avenue, Chicago, IL, USA",CULEX RESTUANS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,1,0
19/7/2007,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,7,0
19/7/2007,"South Torrence Avenue, Chicago, IL, USA",CULEX PIPIENS,13, S TORRENCE AVE,T200,"1300  S TORRENCE AVE, Chicago, IL",41.678618,-87.559308,5,2,0
19/7/2007,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,5,2,0
19/7/2007,"South Mackinaw Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S MACKINAW,T206,"1300  S MACKINAW, Chicago, IL",41.737052,-87.543067,5,1,0
19/7/2007,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0
19/7/2007,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,9,0
19/7/2007,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX RESTUANS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,1,0
19/7/2007,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,7,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,21,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,47,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,50,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX RESTUANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,6,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,14,0
19/7/2007,"3700 118th Street, Chicago, IL 60617, USA",CULEX TERRITANS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,1,0
19/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,32,0
19/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX RESTUANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,0
19/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX PIPIENS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,3,0
19/7/2007,"3800 East 115th Street, Chicago, IL 60617, USA",CULEX TERRITANS,38, E 115TH ST,T215,"3800  E 115TH ST, Chicago, IL",41.686398,-87.531635,8,1,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,44,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,23,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,20,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,13,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,1
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,50,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX SALINARIUS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0
25/7/2007,"South Doty Avenue, Chicago, IL, USA",CULEX TERRITANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,1,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,17,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,46,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,48,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,10,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,42,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,50,0
25/7/2007,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,2,0
25/7/2007,"East 91st Street, Chicago, IL, USA",CULEX PIPIENS,81, E 91ST ST,T107,"8100  E 91ST ST, Chicago, IL",41.729669,-87.582699,5,1,0
25/7/2007,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,50,0
25/7/2007,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,33,0
25/7/2007,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,11,0
25/7/2007,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,10,0
25/7/2007,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,45,0
25/7/2007,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX SALINARIUS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,2,0
27/7/2007,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,23,0
27/7/2007,"4100 North Oak Park Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,41, N OAK PARK AVE,T002,"4100  N OAK PARK AVE, Chicago, IL",41.95469,-87.800991,9,11,0
